Timestamp,String_ID,G_front,G_rear,T_cell,Voltage_V,Current_A,Label
'2025-01-08 13:17:12,2,909.9,136.49,48.56,89.15,0.0,Short Circuit
'2025-01-14 13:37:09,1,805.76,120.86,44.5,15.15,12.5085,Healthy
'2025-01-05 16:00:48,2,380.16,57.02,32.33,26.29,0.3024,Open Circuit
'2025-01-26 14:56:15,2,573.5,86.03,35.51,6.66,9.0438,Healthy
'2025-01-09 11:50:51,2,931.13,139.67,46.4,80.28,0.0,Short Circuit
'2025-01-12 09:15:04,1,676.77,101.52,41.85,67.97,0.0,Short Circuit
'2025-01-12 11:39:28,2,930.24,139.54,47.89,94.73,0.388,Open Circuit
'2025-01-27 16:48:34,2,265.15,39.77,26.75,0.47,4.2086,Healthy
'2025-01-10 13:09:52,2,886.73,133.01,47.28,68.2,0.0,Short Circuit
'2025-01-09 10:45:09,1,893.14,133.97,44.92,46.79,0.7148,Open Circuit
'2025-01-09 11:48:10,1,929.18,139.38,48.28,50.32,1.3281,Shading
'2025-01-15 11:44:08,2,916.23,137.43,46.53,41.78,0.7338,Open Circuit
'2025-01-15 14:36:18,1,676.73,101.51,40.94,22.83,0.5406,Open Circuit
'2025-01-03 15:51:01,2,432.36,64.85,33.48,25.13,7.5736,Short Circuit
'2025-01-27 14:52:37,2,614.1,92.12,40.3,54.22,0.4745,Open Circuit
'2025-01-26 09:47:39,2,699.01,104.85,42.83,21.89,0.5589,Open Circuit
'2025-01-22 16:54:33,1,281.62,42.24,28.12,33.26,0.0,Short Circuit
'2025-01-11 11:52:48,2,975.55,146.33,47.55,11.85,15.431,Healthy
'2025-01-03 14:19:31,1,730.17,109.53,40.01,70.88,0.4976,Open Circuit
'2025-01-07 13:08:02,1,901.78,135.27,48.98,62.14,1.0129,Shading
'2025-01-30 14:09:06,1,753.82,113.07,40.85,65.98,0.5294,Shading
'2025-01-01 14:53:36,2,602.25,90.34,38.9,45.52,0.4793,Open Circuit
'2025-01-21 16:36:17,1,283.92,42.59,28.38,22.69,0.2863,Shading
'2025-01-09 07:44:21,1,378.32,56.75,32.34,2.81,6.6235,Short Circuit
'2025-01-29 16:55:11,2,294.33,44.15,28.07,6.57,5.1433,Short Circuit
'2025-01-19 12:06:55,2,994.52,149.18,50.7,21.82,15.2729,Healthy
'2025-01-13 10:30:59,1,867.96,130.19,44.37,9.82,8.2426,Shading
'2025-01-23 13:10:58,1,930.75,139.61,49.23,83.76,0.5139,Shading
'2025-01-01 08:41:16,2,517.01,77.55,34.81,46.73,0.3976,Open Circuit
'2025-01-13 07:40:21,1,396.59,59.49,30.19,28.59,3.8358,Healthy
'2025-01-04 14:29:31,2,670.81,100.62,40.83,74.38,0.0,Shading
'2025-01-18 13:47:58,1,766.47,114.97,43.67,50.84,0.9272,Shading
'2025-01-24 14:23:45,1,753.39,113.01,43.62,52.87,0.8486,Shading
'2025-01-13 11:01:13,1,919.95,137.99,46.6,97.46,0.0469,Shading
'2025-01-28 15:20:59,2,568.17,85.23,38.25,12.12,0.4534,Open Circuit
'2025-01-26 10:59:01,1,887.66,133.15,46.7,60.3,8.5433,Healthy
'2025-01-11 08:45:03,2,516.28,77.44,34.72,29.57,9.0486,Short Circuit
'2025-01-01 07:48:23,1,398.33,59.75,32.59,0.73,6.9748,Short Circuit
'2025-01-19 15:45:30,1,493.32,74.0,35.68,24.38,6.3589,Healthy
'2025-01-19 11:32:13,1,947.19,142.08,49.24,53.18,10.9662,Healthy
'2025-01-21 12:30:20,1,977.45,146.62,50.32,60.08,0.7839,Open Circuit
'2025-01-15 09:24:46,2,655.1,98.27,38.53,34.56,8.1018,Healthy
'2025-01-12 07:00:32,2,301.03,45.16,29.05,28.28,0.0,Short Circuit
'2025-01-02 07:04:32,2,257.88,38.68,28.38,27.01,0.0949,Shading
'2025-01-23 15:20:22,2,536.07,80.41,37.02,21.94,9.4052,Short Circuit
'2025-01-20 07:33:58,1,347.79,52.17,30.82,17.64,0.2766,Open Circuit
'2025-01-02 07:27:38,2,311.32,46.7,27.98,20.05,3.4312,Healthy
'2025-01-16 13:13:23,2,908.67,136.3,46.3,32.76,12.917,Healthy
'2025-01-11 12:24:50,2,900.6,135.09,45.05,39.42,7.2268,Shading
'2025-01-22 12:20:26,2,943.15,141.47,47.83,31.63,13.6279,Healthy
'2025-01-17 07:32:55,1,397.66,59.65,30.06,8.66,6.097,Healthy
'2025-01-13 16:39:34,2,288.18,43.23,29.68,32.17,0.1006,Open Circuit
'2025-01-27 15:14:02,2,558.03,83.7,37.81,13.13,9.794,Short Circuit
'2025-01-15 15:17:21,1,502.21,75.33,36.16,13.3,4.5393,Shading
'2025-01-24 16:35:34,2,304.68,45.7,27.32,11.89,5.3224,Short Circuit
'2025-01-14 13:27:35,2,896.75,134.51,48.11,90.93,1.4836,Healthy
'2025-01-28 09:42:58,2,759.23,113.88,43.35,12.63,11.8619,Healthy
'2025-01-10 15:30:41,2,489.5,73.42,33.07,33.25,0.3895,Open Circuit
'2025-01-25 14:07:26,1,732.62,109.89,42.89,64.49,0.0,Short Circuit
'2025-01-03 16:00:05,1,444.32,66.65,34.09,46.9,0.0,Short Circuit
'2025-01-08 11:20:36,2,969.3,145.39,47.42,66.24,9.1807,Healthy
'2025-01-24 15:47:19,1,481.29,72.19,34.3,33.12,0.0,Short Circuit
'2025-01-09 11:25:38,1,936.61,140.49,46.76,31.29,0.7502,Open Circuit
'2025-01-28 16:59:36,1,235.3,35.3,25.93,6.53,2.1155,Shading
'2025-01-08 10:23:36,1,782.4,117.36,41.78,47.66,0.6252,Open Circuit
'2025-01-28 13:41:27,2,819.12,122.87,43.28,20.44,14.4114,Short Circuit
'2025-01-10 14:40:56,2,694.93,104.24,42.09,28.66,5.7276,Shading
'2025-01-26 16:37:00,2,302.09,45.31,29.16,17.67,0.2401,Open Circuit
'2025-01-26 16:51:52,2,292.05,43.81,28.3,17.95,0.4015,Shading
'2025-01-22 10:27:10,1,852.53,127.88,46.3,50.43,1.1455,Shading
'2025-01-19 09:50:48,2,779.82,116.97,44.63,8.39,7.4148,Shading
'2025-01-25 11:38:18,1,904.6,135.69,48.92,38.62,15.9556,Short Circuit
'2025-01-18 08:04:07,2,458.06,68.71,33.41,41.91,2.5854,Healthy
'2025-01-23 08:57:43,2,621.5,93.22,40.05,33.39,7.5995,Healthy
'2025-01-04 12:06:47,1,980.91,147.14,48.51,6.3,17.2983,Short Circuit
'2025-01-05 10:06:15,2,770.87,115.63,44.63,58.22,0.0,Short Circuit
'2025-01-20 16:28:19,2,363.17,54.48,29.39,5.07,5.6885,Healthy
'2025-01-16 15:59:16,1,376.93,56.54,30.29,22.85,0.5204,Shading
'2025-01-30 10:22:48,2,831.29,124.69,44.21,71.27,0.6005,Shading
'2025-01-25 10:37:27,1,855.14,128.27,44.69,46.06,0.6843,Open Circuit
'2025-01-29 12:42:22,2,881.45,132.22,44.94,21.98,15.5195,Short Circuit
'2025-01-28 15:13:13,2,589.42,88.41,37.89,56.83,0.0,Short Circuit
'2025-01-08 08:47:59,2,582.48,87.37,37.99,35.92,0.776,Shading
'2025-01-24 14:55:43,1,609.11,91.37,38.27,42.38,0.0,Short Circuit
'2025-01-16 16:46:56,1,294.86,44.23,29.0,33.17,0.0,Short Circuit
'2025-01-04 12:28:54,2,961.73,144.26,47.17,45.89,7.4059,Shading
'2025-01-21 08:16:15,1,470.8,70.62,32.17,53.71,0.0009,Shading
'2025-01-07 11:00:36,1,900.78,135.12,47.23,8.03,14.3332,Healthy
'2025-01-22 14:37:39,2,711.82,106.77,40.04,47.61,0.8639,Shading
'2025-01-30 11:18:41,1,948.19,142.23,48.6,91.27,0.3381,Shading
'2025-01-07 08:54:02,2,563.46,84.52,38.08,37.8,0.4961,Short Circuit
'2025-01-03 15:43:33,1,464.53,69.68,34.57,7.64,0.37,Open Circuit
'2025-01-15 08:24:38,1,517.03,77.55,37.4,54.4,1.0149,Healthy
'2025-01-03 07:22:40,1,353.19,52.98,31.75,1.6,6.182,Short Circuit
'2025-01-06 14:49:13,2,648.67,97.3,41.13,23.59,11.4017,Short Circuit
'2025-01-12 14:26:28,1,725.93,108.89,40.09,30.31,0.5797,Open Circuit
'2025-01-22 12:39:47,1,955.52,143.33,46.69,93.33,0.0,Short Circuit
'2025-01-02 11:51:09,2,996.26,149.44,48.73,88.39,0.0,Short Circuit
'2025-01-03 15:30:13,2,552.29,82.84,36.68,57.71,0.1427,Shading
'2025-01-15 12:46:08,2,917.96,137.69,47.97,41.66,12.0661,Healthy
'2025-01-20 10:41:56,2,819.78,122.97,44.29,51.75,13.2801,Short Circuit
'2025-01-14 13:24:29,2,825.21,123.78,42.86,73.85,4.2965,Healthy
'2025-01-16 13:33:49,1,821.94,123.29,43.82,47.65,9.4108,Healthy
'2025-01-13 13:54:13,1,779.45,116.92,43.04,45.45,1.0692,Shading
'2025-01-03 13:53:09,1,801.12,120.17,44.04,30.73,6.7343,Shading
'2025-01-11 15:44:08,2,471.23,70.69,34.41,41.37,0.3674,Open Circuit
'2025-01-26 10:58:06,2,934.97,140.25,47.44,45.09,0.7491,Open Circuit
'2025-01-20 11:29:46,1,946.37,141.96,46.41,10.93,0.7579,Open Circuit
'2025-01-03 09:53:18,1,711.13,106.67,41.27,16.54,12.5002,Short Circuit
'2025-01-01 09:02:36,2,623.96,93.59,40.0,34.96,7.4235,Healthy
'2025-01-09 08:55:44,2,538.36,80.75,37.01,60.05,0.0,Short Circuit
'2025-01-01 08:39:59,1,495.44,74.32,35.9,4.63,7.8441,Healthy
'2025-01-25 14:29:35,2,653.88,98.08,40.41,25.45,0.5222,Open Circuit
'2025-01-30 15:40:40,2,477.29,71.59,34.64,35.3,0.0,Short Circuit
'2025-01-09 13:49:44,1,768.12,115.22,42.67,37.53,5.8978,Shading
'2025-01-23 16:54:32,2,279.08,41.86,28.15,28.03,0.1979,Open Circuit
'2025-01-16 16:16:21,1,362.65,54.4,31.57,35.16,0.0,Short Circuit
'2025-01-26 10:48:23,2,833.25,124.99,46.18,52.7,8.7657,Healthy
'2025-01-11 13:53:51,2,822.71,123.41,45.28,22.33,12.3431,Healthy
'2025-01-22 10:43:00,1,894.93,134.24,46.41,17.49,15.7672,Short Circuit
'2025-01-13 11:32:37,2,951.55,142.73,49.2,96.83,0.1581,Shading
'2025-01-14 13:51:10,2,832.91,124.94,44.86,59.34,0.9083,Shading
'2025-01-08 16:11:51,2,364.6,54.69,32.62,25.76,3.6001,Healthy
'2025-01-07 16:10:22,1,379.64,56.95,30.83,11.94,3.3526,Shading
'2025-01-20 08:09:56,1,455.72,68.36,34.35,32.21,0.3627,Open Circuit
'2025-01-22 13:53:45,2,757.53,113.63,44.44,74.45,0.2699,Shading
'2025-01-29 12:46:16,2,885.79,132.87,46.89,32.57,15.6097,Short Circuit
'2025-01-07 16:43:28,1,296.67,44.5,28.67,31.88,0.1635,Open Circuit
'2025-01-11 16:42:22,1,312.43,46.87,29.41,5.04,0.2483,Open Circuit
'2025-01-20 11:36:24,2,986.91,148.04,48.12,7.85,9.4386,Shading
'2025-01-10 14:54:25,1,649.42,97.41,39.72,4.09,0.5185,Open Circuit
'2025-01-04 11:15:31,2,876.04,131.41,45.41,49.49,10.1838,Healthy
'2025-01-11 08:48:40,1,542.37,81.36,36.17,3.29,5.1734,Shading
'2025-01-02 16:59:03,1,246.8,37.02,26.14,4.5,0.1959,Open Circuit
'2025-01-11 10:17:10,2,799.15,119.87,44.95,52.21,0.9785,Shading
'2025-01-29 11:40:45,1,924.94,138.74,49.73,10.54,16.3201,Short Circuit
'2025-01-05 10:41:22,2,856.98,128.55,46.07,33.22,11.9514,Healthy
'2025-01-25 11:06:28,2,902.43,135.36,46.06,91.22,0.2044,Shading
'2025-01-19 10:18:15,2,805.64,120.85,44.06,18.44,14.1793,Short Circuit
'2025-01-04 07:12:49,2,286.13,42.92,27.5,11.95,4.9988,Short Circuit
'2025-01-06 13:19:54,2,913.63,137.04,47.6,92.64,0.1828,Shading
'2025-01-22 14:34:48,2,720.77,108.12,39.66,49.24,0.0,Short Circuit
'2025-01-28 10:21:10,1,845.81,126.87,43.95,81.37,0.3483,Shading
'2025-01-03 14:21:43,1,701.24,105.19,42.23,4.89,6.6992,Shading
'2025-01-02 07:29:19,1,343.23,51.48,30.21,9.23,3.0973,Shading
'2025-01-30 07:51:10,2,384.22,57.63,31.98,20.63,4.7749,Healthy
'2025-01-15 10:56:32,2,862.16,129.32,45.73,68.25,6.3804,Healthy
'2025-01-18 12:50:07,1,894.52,134.18,48.7,43.52,11.3726,Healthy
'2025-01-02 09:59:35,1,727.59,109.14,42.67,46.13,12.1001,Short Circuit
'2025-01-29 15:49:07,2,485.5,72.82,34.86,28.71,5.6281,Healthy
'2025-01-23 08:58:03,2,589.01,88.35,39.65,23.8,8.1654,Healthy
'2025-01-23 08:00:14,2,404.18,60.63,33.1,12.1,5.9934,Healthy
'2025-01-19 12:44:27,2,893.98,134.1,46.87,37.62,7.2751,Shading
'2025-01-25 15:14:53,1,519.57,77.94,33.9,5.16,4.9271,Shading
'2025-01-12 10:52:33,2,873.27,130.99,46.57,82.33,3.2563,Healthy
'2025-01-28 13:38:39,2,842.37,126.36,44.54,18.69,0.674,Open Circuit
'2025-01-14 14:42:45,2,683.25,102.49,40.27,35.76,8.4671,Healthy
'2025-01-25 16:56:25,1,307.28,46.09,29.24,15.53,5.3724,Short Circuit
'2025-01-14 11:00:41,2,951.61,142.74,48.4,18.3,16.7808,Short Circuit
'2025-01-18 16:46:57,2,333.32,50.0,28.98,1.91,5.827,Short Circuit
'2025-01-29 09:12:46,1,638.68,95.8,38.38,52.16,4.7092,Healthy
'2025-01-07 09:28:17,1,659.56,98.93,38.48,7.99,6.241,Shading
'2025-01-26 13:02:52,1,938.7,140.8,49.11,35.14,7.917,Shading
'2025-01-01 08:53:01,2,611.76,91.76,38.86,67.82,0.0314,Open Circuit
'2025-01-13 10:30:16,1,849.25,127.39,45.67,70.16,0.6775,Shading
'2025-01-20 14:11:19,1,779.49,116.92,44.72,25.92,13.723,Short Circuit
'2025-01-15 13:46:42,1,768.37,115.26,44.24,80.17,1.0091,Healthy
'2025-01-19 14:20:18,1,711.02,106.65,39.59,54.14,0.7163,Shading
'2025-01-03 10:59:30,2,900.01,135.0,47.77,24.82,15.8664,Short Circuit
'2025-01-25 07:28:03,1,315.19,47.28,29.26,1.81,2.9985,Shading
'2025-01-26 12:32:23,2,978.3,146.75,49.78,58.57,1.2842,Shading
'2025-01-06 11:29:05,1,965.18,144.78,47.45,32.66,8.3498,Shading
'2025-01-01 09:12:37,1,680.12,102.02,41.44,66.85,0.4458,Open Circuit
'2025-01-27 11:21:20,1,971.76,145.76,49.37,96.88,0.4813,Open Circuit
'2025-01-03 15:01:49,2,548.87,82.33,36.05,36.82,0.4373,Open Circuit
'2025-01-20 07:12:57,2,343.08,51.46,28.93,6.96,5.2852,Healthy
'2025-01-24 12:07:38,1,948.18,142.23,50.23,7.01,15.1388,Healthy
'2025-01-27 16:55:15,2,325.06,48.76,30.82,14.98,4.3469,Healthy
'2025-01-22 08:25:24,1,464.5,69.67,32.58,49.24,0.0,Short Circuit
'2025-01-08 11:48:13,1,904.46,135.67,46.36,21.03,8.2854,Shading
'2025-01-28 07:58:47,1,387.2,58.08,33.21,32.6,0.3051,Open Circuit
'2025-01-14 13:56:52,1,780.15,117.02,42.21,66.8,4.8348,Healthy
'2025-01-07 13:11:54,1,866.36,129.95,45.48,17.15,0.6935,Open Circuit
'2025-01-26 07:20:25,2,362.53,54.38,32.85,36.73,0.1516,Shading
'2025-01-05 08:04:01,2,415.24,62.29,33.75,2.14,3.9598,Shading
'2025-01-30 12:56:33,1,911.78,136.77,48.51,67.85,0.0,Short Circuit
'2025-01-20 14:51:03,2,596.74,89.51,38.82,25.94,0.4763,Open Circuit
'2025-01-24 15:59:41,1,427.75,64.16,33.4,36.04,0.0,Short Circuit
'2025-01-20 16:47:41,1,254.93,38.24,26.33,9.08,0.2023,Open Circuit
'2025-01-17 16:49:46,2,295.37,44.31,28.25,3.49,4.6443,Healthy
'2025-01-26 09:58:00,2,785.57,117.84,44.01,60.74,0.6247,Open Circuit
'2025-01-10 15:00:23,2,597.61,89.64,37.52,10.15,0.4767,Open Circuit
'2025-01-05 08:44:17,2,585.86,87.88,37.79,43.0,0.0,Short Circuit
'2025-01-17 09:06:57,2,646.31,96.95,38.56,5.18,6.1573,Shading
'2025-01-03 11:51:26,1,913.65,137.05,47.36,87.29,0.3612,Shading
'2025-01-17 09:56:16,2,753.43,113.01,42.25,74.76,2.1648,Healthy
'2025-01-11 16:49:09,2,319.6,47.94,28.24,15.95,2.4849,Shading
'2025-01-03 13:46:58,1,788.63,118.29,44.33,79.45,0.2148,Shading
'2025-01-17 12:20:02,2,915.44,137.32,47.27,95.71,0.086,Shading
'2025-01-02 14:55:48,2,591.73,88.76,38.55,28.12,4.6384,Shading
'2025-01-18 08:12:10,1,497.38,74.61,34.25,28.99,8.7156,Short Circuit
'2025-01-30 13:03:23,2,878.63,131.79,44.75,22.01,13.3078,Healthy
'2025-01-02 11:03:11,1,922.95,138.44,45.72,70.49,0.0,Short Circuit
'2025-01-07 16:59:45,1,276.75,41.51,26.34,28.26,0.1914,Open Circuit
'2025-01-02 07:41:57,2,322.7,48.41,30.73,21.75,0.4062,Shading
'2025-01-02 12:45:47,1,925.44,138.82,47.55,17.36,8.6248,Shading
'2025-01-22 11:23:13,1,950.97,142.65,47.22,18.17,0.7618,Open Circuit
'2025-01-11 09:34:59,2,713.67,107.05,40.29,14.79,12.5395,Short Circuit
'2025-01-04 16:09:13,1,431.78,64.77,32.4,46.35,0.2099,Open Circuit
'2025-01-02 07:41:32,2,414.29,62.14,32.96,34.33,3.1263,Healthy
'2025-01-05 10:29:56,1,833.77,125.07,45.95,89.1,0.1007,Open Circuit
'2025-01-01 11:07:33,2,894.79,134.22,48.22,54.1,9.7688,Healthy
'2025-01-21 12:00:22,1,902.32,135.35,45.53,87.76,2.6806,Healthy
'2025-01-10 09:24:56,2,677.43,101.61,39.29,32.77,11.8973,Short Circuit
'2025-01-05 10:11:43,2,753.61,113.04,43.81,33.6,10.0434,Healthy
'2025-01-30 15:42:24,1,509.55,76.43,33.39,7.35,0.4057,Open Circuit
'2025-01-19 14:26:12,1,675.33,101.3,38.74,73.24,0.4914,Healthy
'2025-01-11 15:02:23,1,629.35,94.4,40.44,29.93,4.9208,Shading
'2025-01-29 16:36:40,2,302.81,45.42,27.88,28.71,0.2295,Open Circuit
'2025-01-07 08:15:17,2,439.96,65.99,32.66,8.06,6.8234,Healthy
'2025-01-16 15:13:54,2,562.54,84.38,35.05,21.77,9.8609,Short Circuit
'2025-01-05 12:43:23,2,971.77,145.76,47.72,42.48,0.7787,Open Circuit
'2025-01-17 15:23:35,1,504.19,75.63,34.04,43.91,0.3952,Shading
'2025-01-22 07:58:44,1,455.53,68.33,32.94,41.8,0.3065,Shading
'2025-01-10 15:23:06,2,522.31,78.35,36.17,25.82,9.1603,Short Circuit
'2025-01-15 10:35:15,2,822.64,123.4,46.47,46.95,9.4941,Healthy
'2025-01-18 14:21:05,2,751.82,112.77,42.51,20.45,11.2792,Healthy
'2025-01-06 12:39:20,1,887.08,133.06,47.86,33.51,12.452,Healthy
'2025-01-23 14:22:55,1,686.55,102.98,42.26,64.32,0.3606,Shading
'2025-01-25 16:51:32,2,253.9,38.08,28.25,20.41,0.0,Short Circuit
'2025-01-15 15:30:27,1,504.59,75.69,34.11,30.99,5.6791,Healthy
'2025-01-03 13:54:22,1,799.89,119.98,42.71,23.63,14.0695,Short Circuit
'2025-01-01 11:06:06,1,943.06,141.46,47.05,43.02,7.4217,Shading
'2025-01-26 11:57:36,1,964.07,144.61,50.71,65.22,1.0997,Shading
'2025-01-15 07:18:18,1,265.7,39.85,26.58,20.46,0.2105,Open Circuit
'2025-01-17 13:26:54,2,847.15,127.07,45.46,30.48,7.2365,Shading
'2025-01-23 10:31:08,2,858.29,128.74,47.28,74.24,0.0,Short Circuit
'2025-01-16 11:11:44,2,962.11,144.32,47.13,32.84,13.8457,Healthy
'2025-01-11 09:59:51,1,736.55,110.48,41.54,62.13,4.8303,Healthy
'2025-01-29 15:10:17,1,516.1,77.42,34.1,26.71,9.0431,Short Circuit
'2025-01-28 11:01:04,2,927.18,139.08,48.03,24.46,0.7431,Open Circuit
'2025-01-20 13:03:22,1,940.83,141.12,46.86,93.57,2.0956,Healthy
'2025-01-13 07:51:19,2,444.75,66.71,31.44,23.78,5.5333,Healthy
'2025-01-10 16:51:23,1,245.24,36.79,26.22,6.08,4.2819,Short Circuit
'2025-01-21 13:51:50,1,830.03,124.5,45.19,83.46,0.2193,Shading
'2025-01-16 12:50:23,1,920.01,138.0,47.05,54.82,16.179,Short Circuit
'2025-01-22 09:55:48,2,713.46,107.02,42.91,37.89,12.5504,Short Circuit
'2025-01-26 16:15:32,1,408.6,61.29,32.31,16.31,5.7131,Healthy
'2025-01-23 15:25:15,1,480.04,72.01,35.55,37.81,0.0,Short Circuit
'2025-01-14 10:51:42,1,903.84,135.58,46.55,55.84,15.4044,Short Circuit
'2025-01-08 08:54:29,2,592.34,88.85,37.93,51.34,0.0,Short Circuit
'2025-01-03 08:54:04,1,615.1,92.26,39.66,57.75,0.4518,Open Circuit
'2025-01-29 14:05:09,2,780.51,117.08,43.75,75.93,2.5335,Healthy
'2025-01-13 15:45:11,1,452.93,67.94,34.66,25.37,5.4596,Healthy
'2025-01-07 15:50:08,1,422.37,63.36,33.46,35.67,3.0397,Healthy
'2025-01-11 13:05:32,2,846.59,126.99,43.52,22.52,0.6771,Open Circuit
'2025-01-27 13:58:20,2,792.64,118.9,42.08,79.37,0.2461,Shading
'2025-01-08 13:27:32,2,840.49,126.07,44.22,34.08,6.9423,Shading
'2025-01-30 09:40:19,2,741.9,111.28,43.17,34.33,9.7411,Healthy
'2025-01-07 13:28:02,2,849.59,127.44,46.32,62.43,0.0,Short Circuit
'2025-01-15 12:49:19,2,872.15,130.82,45.96,14.43,13.637,Healthy
'2025-01-28 10:15:59,1,810.69,121.6,42.97,39.46,14.2612,Short Circuit
'2025-01-09 15:56:50,1,415.38,62.31,32.72,46.32,0.0388,Shading
'2025-01-24 16:58:58,2,279.63,41.95,29.22,13.2,0.2222,Open Circuit
'2025-01-23 13:45:36,2,850.69,127.6,45.08,64.16,7.0009,Healthy
'2025-01-10 09:08:14,1,630.97,94.65,38.35,5.09,6.0103,Shading
'2025-01-03 13:18:34,2,904.67,135.7,48.91,95.12,0.0538,Shading
'2025-01-02 10:50:16,2,910.22,136.53,45.81,22.8,13.7858,Healthy
'2025-01-03 08:17:54,1,438.44,65.77,34.07,28.32,0.5681,Shading
'2025-01-07 13:34:09,1,788.78,118.32,42.94,25.43,0.6307,Open Circuit
'2025-01-16 07:24:53,1,306.11,45.92,27.48,26.79,0.0,Short Circuit
'2025-01-05 12:47:27,2,965.91,144.89,49.29,102.76,0.0,Short Circuit
'2025-01-09 09:55:28,2,713.99,107.1,40.31,28.95,5.9188,Shading
'2025-01-03 10:31:45,2,875.08,131.26,46.7,93.41,0.2194,Healthy
'2025-01-17 09:58:36,1,797.03,119.55,44.02,72.12,0.5974,Open Circuit
'2025-01-22 11:36:50,2,990.51,148.58,48.55,13.14,17.4679,Short Circuit
'2025-01-03 10:05:17,1,747.34,112.1,41.21,79.89,0.0769,Shading
'2025-01-22 11:05:14,1,910.34,136.55,47.6,68.61,0.0,Short Circuit
'2025-01-29 13:01:30,1,850.43,127.56,43.7,11.91,8.027,Shading
'2025-01-22 16:42:10,2,335.36,50.3,30.15,38.1,0.061,Open Circuit
'2025-01-24 08:07:53,1,416.39,62.46,32.17,7.06,6.4815,Healthy
'2025-01-28 14:07:22,2,710.15,106.52,39.57,62.46,4.1657,Healthy
'2025-01-27 11:52:54,2,927.16,139.07,47.96,6.67,0.743,Open Circuit
'2025-01-12 12:38:11,2,914.8,137.22,48.14,4.21,16.1299,Short Circuit
'2025-01-20 09:05:25,2,574.26,86.14,37.52,15.78,5.1658,Shading
'2025-01-12 15:07:09,2,545.84,81.88,38.29,57.14,0.0,Short Circuit
'2025-01-28 15:48:00,2,478.98,71.85,35.42,44.7,0.0,Short Circuit
'2025-01-12 09:14:04,1,674.8,101.22,39.6,2.06,10.7671,Healthy
'2025-01-03 14:37:39,2,644.82,96.72,40.48,56.07,0.0,Short Circuit
'2025-01-16 15:53:17,1,427.1,64.07,31.78,24.94,5.0294,Healthy
'2025-01-27 08:41:52,1,540.75,81.11,34.91,38.35,0.0,Short Circuit
'2025-01-21 07:52:45,2,418.56,62.78,32.93,45.21,0.7086,Healthy
'2025-01-20 08:01:36,1,395.83,59.37,31.94,0.68,6.9289,Short Circuit
'2025-01-23 09:24:54,2,638.1,95.71,37.91,13.11,5.9014,Shading
'2025-01-02 10:45:29,2,875.62,131.34,45.45,2.92,14.0052,Healthy
'2025-01-21 12:09:49,1,941.63,141.24,48.59,67.51,8.2792,Healthy
'2025-01-02 14:31:11,1,681.49,102.22,40.73,8.77,6.4437,Shading
'2025-01-16 13:21:21,1,879.09,131.86,47.03,52.79,9.6872,Healthy
'2025-01-29 14:04:06,2,796.5,119.48,43.15,19.84,12.0742,Healthy
'2025-01-12 12:37:23,1,970.93,145.64,51.07,89.41,0.0,Short Circuit
'2025-01-10 09:20:56,1,673.35,101.0,40.16,7.34,0.5377,Open Circuit
'2025-01-23 11:00:30,1,871.45,130.72,44.85,61.96,7.9176,Healthy
'2025-01-12 16:13:13,1,420.2,63.03,33.62,34.64,0.0,Short Circuit
'2025-01-15 07:50:41,1,357.3,53.6,32.23,13.59,0.2843,Open Circuit
'2025-01-06 07:21:26,2,306.63,45.99,29.36,4.58,5.3613,Short Circuit
'2025-01-26 12:47:08,2,964.04,144.61,49.21,70.01,0.9906,Shading
'2025-01-05 08:01:24,1,412.72,61.91,31.01,6.75,7.2216,Short Circuit
'2025-01-09 08:08:48,1,450.49,67.57,33.6,3.92,7.8916,Short Circuit
'2025-01-08 12:17:11,1,917.64,137.65,49.04,79.69,0.5959,Shading
'2025-01-09 16:33:05,1,328.11,49.22,29.45,0.11,5.2155,Healthy
'2025-01-30 13:51:32,2,820.87,123.13,45.12,2.18,13.1322,Healthy
'2025-01-26 12:45:35,1,940.37,141.06,49.33,67.96,0.9761,Shading
'2025-01-21 13:47:32,1,814.79,122.22,45.63,61.45,0.8055,Shading
'2025-01-12 13:59:39,1,777.26,116.59,44.23,73.1,0.0,Short Circuit
'2025-01-09 12:05:55,2,966.86,145.03,47.26,31.74,0.7746,Open Circuit
'2025-01-03 08:15:45,1,434.78,65.22,31.75,17.83,6.0303,Healthy
'2025-01-03 09:50:39,2,773.32,116.0,43.75,32.61,10.5202,Healthy
'2025-01-07 07:49:43,1,398.34,59.75,31.9,14.09,5.7356,Healthy
'2025-01-03 16:42:48,2,286.28,42.94,29.97,28.67,0.0,Short Circuit
'2025-01-09 10:06:20,2,821.69,123.25,44.94,84.25,0.0,Short Circuit
'2025-01-28 16:38:02,1,308.87,46.33,28.61,18.27,3.6367,Healthy
'2025-01-06 14:23:12,1,686.24,102.94,41.05,21.94,6.0262,Shading
'2025-01-30 09:09:44,2,638.49,95.77,38.47,51.79,0.5051,Open Circuit
'2025-01-13 14:25:08,2,666.79,100.02,40.24,52.27,5.3026,Healthy
'2025-01-26 14:33:37,1,724.41,108.66,40.01,54.62,6.169,Healthy
'2025-01-17 09:32:33,1,697.53,104.63,39.26,42.94,12.2228,Short Circuit
'2025-01-29 09:34:49,2,722.74,108.41,42.81,64.28,0.473,Shading
'2025-01-21 11:05:57,2,953.26,142.99,50.21,75.81,0.8054,Shading
